YEAR,MONTH,TRACT,TYPE,CONSUMPTION,CONNECTIONS
2000,8,100500,Restaurant,264,4
2000,8,100500,School or Church or Charity,1296,3
2000,8,100500,Single Residence,52718,1323
2000,8,100600,Apartment,10065,19
2000,8,100600,Business,22939,70
2000,8,100600,Duplex,4042,88
2000,8,100600,Fourplex,2664,31
2000,8,100600,Hotel or Motel,1139,1
2000,8,100600,Industry,57,1
2000,8,100600,Miscellaneous,3867,12
2000,8,100600,Parks & Municipals,7982,3
2000,8,100600,Restaurant,1160,8
2000,8,100600,School or Church or Charity,3196,16
2000,8,100600,Single Residence,46473,1271
2000,8,100600,Triplex,760,11
2000,8,100700,Apartment,6888,47
2000,8,100700,Business,982,19
2000,8,100700,Duplex,4381,107
2000,8,100700,Fourplex,2346,42
2000,8,100700,Industry,135,1
2000,8,100700,Miscellaneous,457,5
2000,8,100700,Parks & Municipals,480,2
2000,8,100700,Restaurant,36,1
2000,8,100700,School or Church or Charity,1349,7
2000,8,100700,Single Residence,15498,421
2000,8,100700,Triplex,1122,25
2000,8,100800,Apartment,11544,44
2000,8,100800,Business,14942,36
2000,8,100800,Duplex,2250,42
2000,8,100800,Fourplex,1358,19
2000,8,100800,Hotel or Motel,2836,6
2000,8,100800,Miscellaneous,6727,14
2000,8,100800,Restaurant,639,2
2000,8,100800,School or Church or Charity,11062,29
2000,8,100800,Single Residence,3208,83
2000,8,100800,Triplex,933,16
2000,8,101000,Apartment,1918,11
2000,8,101000,Business,2208,11
2000,8,101000,Duplex,8861,171
2000,8,101000,Fourplex,798,14
2000,8,101000,Hospital,6275,3
2000,8,101000,Miscellaneous,3143,4
2000,8,101000,School or Church or Charity,10143,8
2000,8,101000,Single Residence,44848,971
2000,8,101000,Triplex,833,15
2000,8,101101,Apartment,4772,47
2000,8,101101,Business,3277,37
2000,8,101101,Duplex,2127,54
2000,8,101101,Fourplex,2277,43
2000,8,101101,Miscellaneous,1021,9
2000,8,101101,Restaurant,484,3
2000,8,101101,School or Church or Charity,719,3
2000,8,101101,Single Residence,10751,287
2000,8,101101,Triplex,670,17
2000,8,101102,Apartment,16408,62
2000,8,101102,Business,2202,12
2000,8,101102,Duplex,1988,51
2000,8,101102,Fourplex,2270,41
2000,8,101102,Hotel or Motel,65,1
2000,8,101102,Miscellaneous,1551,7
2000,8,101102,School or Church or Charity,2310,9
2000,8,101102,Single Residence,7029,178
2000,8,101102,Triplex,906,24
2000,8,101200,Apartment,7995,66
2000,8,101200,Business,3078,31
2000,8,101200,Duplex,3807,99
2000,8,101200,Fourplex,4362,64
2000,8,101200,Hotel or Motel,118,1
2000,8,101200,Miscellaneous,1859,4
2000,8,101200,School or Church or Charity,931,3
2000,8,101200,Single Residence,34020,862
2000,8,101200,Triplex,1057,27
2000,8,101400,Apartment,20774,14
2000,8,101400,Business,58934,87
2000,8,101400,Hospital,41890,20
2000,8,101400,Miscellaneous,37176,29
2000,8,101400,School or Church or Charity,199575,29
2000,8,101400,Single Residence,4614,32
2000,8,101500,Apartment,9679,65
2000,8,101500,Business,4876,37
2000,8,101500,Duplex,3443,86
2000,8,101500,Fourplex,2020,49
2000,8,101500,Hospital,3107,7
2000,8,101500,Miscellaneous,1017,6
2000,8,101500,Restaurant,1207,8
2000,8,101500,School or Church or Charity,708,6
2000,8,101500,Single Residence,14535,348
2000,8,101500,Triplex,2016,45
2000,8,101600,Apartment,7874,37
2000,8,101600,Business,2040,20
2000,8,101600,Duplex,3038,83
2000,8,101600,Fourplex,1639,27
2000,8,101600,Miscellaneous,3220,10
2000,8,101600,School or Church or Charity,6380,24
2000,8,101600,Single Residence,20976,616
2000,8,101600,Triplex,1662,37
2000,8,101700,Apartment,13372,84
2000,8,101700,Business,8919,63
2000,8,101700,Duplex,1807,70
2000,8,101700,Fourplex,2275,36
2000,8,101700,Miscellaneous,1084,1
2000,8,101700,Restaurant,312,1
2000,8,101700,School or Church or Charity,678,6
2000,8,101700,Single Residence,6295,240
2000,8,101700,Triplex,246,15
2000,8,101800,Apartment,8701,44
2000,8,101800,Business,6375,50
2000,8,101800,Duplex,3486,101
2000,8,101800,Fourplex,2397,48
2000,8,101800,Hotel or Motel,335,1
2000,8,101800,Industry,3498,2
2000,8,101800,Miscellaneous,569,8
2000,8,101800,Restaurant,1350,10
2000,8,101800,School or Church or Charity,3829,11
2000,8,101800,Single Residence,11719,479
2000,8,101800,Triplex,577,16
2000,8,101900,Apartment,10378,62
2000,8,101900,Business,18363,136
2000,8,101900,Duplex,311,13
2000,8,101900,Fourplex,656,14
2000,8,101900,Hotel or Motel,97,2
2000,8,101900,Miscellaneous,547,6
2000,8,101900,Restaurant,1768,13
2000,8,101900,School or Church or Charity,2192,10
2000,8,101900,Single Residence,1312,51
2000,8,101900,Triplex,69,3
2000,8,102000,Apartment,7894,50
2000,8,102000,Business,15909,81
2000,8,102000,Duplex,2874,97
2000,8,102000,Fourplex,450,16
2000,8,102000,Hotel or Motel,28,1
2000,8,102000,Miscellaneous,88,1
2000,8,102000,Restaurant,106,2
2000,8,102000,School or Church or Charity,469,7
2000,8,102000,Single Residence,9916,408
2000,8,102000,Triplex,799,18
2000,8,102100,Apartment,8527,41
2000,8,102100,Business,12368,111
2000,8,102100,Fourplex,71,4
2000,8,102100,Miscellaneous,5,2
2000,8,102100,Parks & Municipals,272,2
2000,8,102100,Restaurant,751,4
2000,8,102100,School or Church or Charity,663,5
2000,8,102100,Single Residence,77,4
2000,8,102300,Apartment,8372,21
2000,8,102300,Business,13836,108
2000,8,102300,Duplex,1166,49
2000,8,102300,Fourplex,490,10
2000,8,102300,Industry,146,1
2000,8,102300,Miscellaneous,1376,5
2000,8,102300,Parks & Municipals,730,8
2000,8,102300,Restaurant,262,4
2000,8,102300,School or Church or Charity,372,5
2000,8,102300,Single Residence,4855,209
2000,8,102300,Triplex,115,3
2000,8,102500,Apartment,5508,18
2000,8,102500,Business,25807,187
2000,8,102500,Duplex,185,4
2000,8,102500,Fourplex,19,1
2000,8,102500,Hotel or Motel,6295,16
2000,8,102500,Industry,2512,15
2000,8,102500,Miscellaneous,588,9
2000,8,102500,Restaurant,1530,5
2000,8,102500,School or Church or Charity,2448,10
2000,8,102500,Single Residence,395,16
2000,8,102500,Triplex,59,2
2000,8,102600,Apartment,1786,11
2000,8,102600,Business,24430,155
2000,8,102600,Duplex,2660,57
2000,8,102600,Fourplex,1023,17
2000,8,102600,Hotel or Motel,1254,1
2000,8,102600,Industry,190,5
2000,8,102600,Miscellaneous,215,4
2000,8,102600,Parks & Municipals,930,4
2000,8,102600,Restaurant,1401,8
2000,8,102600,School or Church or Charity,3718,24
2000,8,102600,Single Residence,30560,1001
2000,8,102600,Triplex,654,11
2000,8,102701,Apartment,3656,5
2000,8,102701,Business,4520,20
2000,8,102701,Duplex,4267,86
2000,8,102701,Fourplex,550,6
2000,8,102701,Restaurant,54,1
2000,8,102701,School or Church or Charity,732,4
2000,8,102701,Single Residence,36034,941
2000,8,102701,Triplex,428,6
2000,8,102702,Apartment,5711,20
2000,8,102702,Business,12707,45
2000,8,102702,Duplex,1421,27
2000,8,102702,Fourplex,4043,39
2000,8,102702,Hotel or Motel,2373,3
2000,8,102702,Industry,22747,17
2000,8,102702,Miscellaneous,389,2
2000,8,102702,Parks & Municipals,368,2
2000,8,102702,Restaurant,467,2
2000,8,102702,School or Church or Charity,1477,2
2000,8,102702,Single Residence,14896,399
2000,8,102702,Triplex,102,3
2000,8,102801,Apartment,170,4
2000,8,102801,Business,5971,72
2000,8,102801,Duplex,4443,95
2000,8,102801,Fourplex,91,2
2000,8,102801,Industry,308,4
2000,8,102801,Miscellaneous,340,1
2000,8,102801,Parks & Municipals,29,1
2000,8,102801,Restaurant,323,1
2000,8,102801,School or Church or Charity,1386,5
2000,8,102801,Single Residence,52699,1424
2000,8,102801,Triplex,26,1
2000,8,102802,Apartment,7337,12
2000,8,102802,Business,28012,261
2000,8,102802,Duplex,2510,51
2000,8,102802,Fourplex,52,1
2000,8,102802,Hotel or Motel,618,4
2000,8,102802,Industry,603,5
2000,8,102802,Miscellaneous,1570,9
2000,8,102802,Parks & Municipals,40,3
2000,8,102802,Restaurant,2484,6
2000,8,102802,School or Church or Charity,6449,13
2000,8,102802,Single Residence,29143,739
2000,8,102802,Triplex,58,1
2000,8,102900,Apartment,4110,27
2000,8,102900,Business,52793,645
2000,8,102900,Duplex,2345,60
2000,8,102900,Fourplex,1260,18
2000,8,102900,Hotel or Motel,3767,7
2000,8,102900,Industry,1080,8
2000,8,102900,Miscellaneous,352,5
2000,8,102900,Parks & Municipals,13,1
2000,8,102900,Restaurant,1328,17
2000,8,102900,School or Church or Charity,1300,8
2000,8,102900,Single Residence,18040,680
2000,8,102900,Triplex,479,10
2000,8,103000,Apartment,648,6
2000,8,103000,Business,3050,54
2000,8,103000,Duplex,3271,83
2000,8,103000,Fourplex,1983,33
2000,8,103000,Hotel or Motel,277,3
2000,8,103000,Miscellaneous,707,5
2000,8,103000,Parks & Municipals,5,1
2000,8,103000,Restaurant,1051,4
2000,8,103000,School or Church or Charity,523,5
2000,8,103000,Single Residence,20475,836
2000,8,103000,Triplex,749,17
2000,8,103100,Apartment,4332,18
2000,8,103100,Business,1381,28
2000,8,103100,Duplex,4375,120
2000,8,103100,Fourplex,3128,54
2000,8,103100,Miscellaneous,885,3
2000,8,103100,Restaurant,1252,6
2000,8,103100,School or Church or Charity,5181,14
2000,8,103100,Single Residence,30252,1123
2000,8,103100,Triplex,1013,19
2000,8,103200,Apartment,3681,21
2000,8,103200,Business,10017,41
2000,8,103200,Duplex,3461,87
2000,8,103200,Fourplex,3196,55
2000,8,103200,Hotel or Motel,438,3
2000,8,103200,Miscellaneous,186,2
2000,8,103200,Restaurant,50,1
2000,8,103200,School or Church or Charity,426,5
2000,8,103200,Single Residence,32214,1273
2000,8,103200,Triplex,979,17
2000,8,103300,Apartment,7082,41
2000,8,103300,Business,6321,104
2000,8,103300,Duplex,4946,118
2000,8,103300,Fourplex,2742,47
2000,8,103300,Hospital,962,3
2000,8,103300,Miscellaneous,491,9
2000,8,103300,Restaurant,661,6
2000,8,103300,School or Church or Charity,4611,20
2000,8,103300,Single Residence,27922,839
2000,8,103300,Triplex,1206,27
2000,8,103400,Apartment,873,10
2000,8,103400,Business,4491,58
2000,8,103400,Duplex,7404,179
2000,8,103400,Fourplex,2825,45
2000,8,103400,Industry,257,1
2000,8,103400,Miscellaneous,714,1
2000,8,103400,Restaurant,213,2
2000,8,103400,School or Church or Charity,375,3
2000,8,103400,Single Residence,38172,1211
2000,8,103400,Triplex,884,20
2000,8,103500,Apartment,191,3
2000,8,103500,Business,1452,27
2000,8,103500,Duplex,6943,189
2000,8,103500,Fourplex,2787,55
2000,8,103500,Restaurant,30,1
2000,8,103500,School or Church or Charity,794,3
2000,8,103500,Single Residence,44604,1138
2000,8,103500,Triplex,1073,29
2000,8,103600,Apartment,272,2
2000,8,103600,Business,1115,2
2000,8,103600,Duplex,4381,79
2000,8,103600,Miscellaneous,3679,4
2000,8,103600,Restaurant,38,1
2000,8,103600,School or Church or Charity,2394,4
2000,8,103600,Single Residence,46810,896
2000,8,103600,Triplex,60,2
2000,8,103700,Business,396,13
2000,8,103700,Duplex,4390,93
2000,8,103700,Parks & Municipals,186,1
2000,8,103700,Restaurant,65,3
2000,8,103700,School or Church or Charity,359,2
2000,8,103700,Single Residence,39947,951
2000,8,103700,Triplex,37,1
2000,8,103800,Apartment,746,4
2000,8,103800,Business,1154,18
2000,8,103800,Duplex,6958,130
2000,8,103800,Fourplex,153,3
2000,8,103800,Miscellaneous,152,1
2000,8,103800,Restaurant,702,2
2000,8,103800,School or Church or Charity,1651,3
2000,8,103800,Single Residence,29316,683
2000,8,103800,Triplex,36,2
2000,8,103900,Apartment,1788,6
2000,8,103900,Business,1477,19
2000,8,103900,Duplex,4509,78
2000,8,103900,Fourplex,45,1
2000,8,103900,Miscellaneous,661,2
2000,8,103900,Restaurant,24,3
2000,8,103900,School or Church or Charity,2403,6
2000,8,103900,Single Residence,56461,1196
2000,8,104000,Business,3485,33
2000,8,104000,Duplex,5333,78
2000,8,104000,School or Church or Charity,2489,5
2000,8,104000,Single Residence,66006,1093
2000,8,104000,Triplex,102,1
2000,8,104100,Apartment,4396,8
2000,8,104100,Business,714,4
2000,8,104100,Duplex,4624,68
2000,8,104100,Miscellaneous,1168,3
2000,8,104100,School or Church or Charity,1889,7
2000,8,104100,Single Residence,47237,871
2000,8,104100,Triplex,26,1
2000,8,104200,Apartment,7432,19
2000,8,104200,Business,7990,21
2000,8,104200,Duplex,6708,110
2000,8,104200,Fourplex,118,2
2000,8,104200,Hotel or Motel,163,1
2000,8,104200,Miscellaneous,18587,10
2000,8,104200,Restaurant,301,1
2000,8,104200,School or Church or Charity,3547,6
2000,8,104200,Single Residence,165406,1952
2000,8,104200,Triplex,318,3
2000,8,104300,Apartment,4039,8
2000,8,104300,Business,8052,28
2000,8,104300,Duplex,4341,77
2000,8,104300,Fourplex,130,1
2000,8,104300,Miscellaneous,1058,2
2000,8,104300,Restaurant,130,1
2000,8,104300,School or Church or Charity,6007,11
2000,8,104300,Single Residence,31884,629
2000,8,104400,Business,1180,12
2000,8,104400,Duplex,2639,33
2000,8,104400,Miscellaneous,1257,5
2000,8,104400,Single Residence,54890,629
2000,8,104700,Apartment,3084,23
2000,8,104700,Business,1860,26
2000,8,104700,Duplex,7858,164
2000,8,104700,Fourplex,422,6
2000,8,104700,Miscellaneous,892,9
2000,8,104700,Restaurant,1,1
2000,8,104700,School or Church or Charity,926,4
2000,8,104700,Single Residence,61114,1374
2000,8,104700,Triplex,243,5
2000,8,104800,Apartment,6417,13
2000,8,104800,Business,3109,31
2000,8,104800,Duplex,8986,178
2000,8,104800,Fourplex,209,2
2000,8,104800,Miscellaneous,1930,5
2000,8,104800,Parks & Municipals,336,1
2000,8,104800,Restaurant,79,1
2000,8,104800,School or Church or Charity,1847,6
2000,8,104800,Single Residence,60903,1430
2000,8,104800,Triplex,133,3
2000,8,104900,Apartment,1518,6
2000,8,104900,Business,2102,35
2000,8,104900,Duplex,2782,68
2000,8,104900,Fourplex,4919,76
2000,8,104900,Industry,329,1
2000,8,104900,Miscellaneous,606,5
2000,8,104900,Restaurant,360,1
2000,8,104900,School or Church or Charity,412,3
2000,8,104900,Single Residence,22012,697
2000,8,104900,Triplex,494,10
2000,8,110103,Miscellaneous,366,1
2000,8,110103,Single Residence,477,5
2000,8,110200,Miscellaneous,3148,2
2000,8,110200,School or Church or Charity,260,2
2000,8,110300,Business,227,4
2000,8,110300,Duplex,501,10
2000,8,110300,Single Residence,3586,65
2000,8,111400,Business,0,1
2000,8,111400,Duplex,108,2
2000,8,111400,Fourplex,26,1
2000,8,111400,Single Residence,789,16
2000,8,111400,Triplex,129,2
2000,8,111802,Apartment,4629,13
2000,8,111802,Business,7863,18
2000,8,111802,Duplex,625,17
2000,8,111802,Single Residence,1664,50
2000,8,111802,Triplex,107,3
2000,8,113906,Business,26967,34
2000,8,113906,Industry,19123,4
2000,8,113906,Miscellaneous,4097,7
2000,8,114000,Apartment,579,6
2000,8,114000,Business,83071,619
2000,8,114000,Duplex,662,19
2000,8,114000,Fourplex,181,3
2000,8,114000,Hotel or Motel,37967,56
2000,8,114000,Industry,2851,21
2000,8,114000,Miscellaneous,128,5
2000,8,114000,Parks & Municipals,26,4
2000,8,114000,Restaurant,2831,22
2000,8,114000,School or Church or Charity,238,3
2000,8,114000,Single Residence,2189,98
2000,8,114000,Triplex,89,3
2000,8,114100,Apartment,929,11
2000,8,114100,Business,12306,110
2000,8,114100,Duplex,3845,77
2000,8,114100,Fourplex,1305,22
2000,8,114100,Hotel or Motel,725,4
2000,8,114100,Miscellaneous,40549,13
2000,8,114100,Restaurant,2690,15
2000,8,114100,School or Church or Charity,7175,12
2000,8,114100,Single Residence,31169,686
2000,8,114100,Triplex,75,2
2000,8,114500,Business,254897,910
2000,8,114500,Industry,14313,29
2000,8,114500,Miscellaneous,1062,16
2000,8,114500,Single Residence,315,6
2000,8,114700,Business,3971,44
2000,8,114700,Duplex,446,7
2000,8,114700,Fourplex,179,3
2000,8,114700,Hotel or Motel,137,1
2000,8,114700,Industry,2944,5
2000,8,114700,Miscellaneous,63,5
2000,8,114700,Parks & Municipals,8,4
2000,8,114700,Restaurant,289,1
2000,8,114700,School or Church or Charity,3724,8
2000,8,114700,Single Residence,50774,1245
2000,8,114700,Triplex,106,2
2000,8,114800,Apartment,5746,7
2000,8,114800,Business,2014,6
2000,8,114800,Duplex,1781,18
2000,8,114800,Fourplex,49,1
2000,8,114800,Hospital,3755,2
2000,8,114800,Miscellaneous,2568,12
2000,8,114800,School or Church or Charity,1671,2
2000,8,114800,Single Residence,123953,1256
2000,8,114800,Triplex,65,1
2000,8,980000,Business,143463,312
2000,8,980000,Hotel or Motel,17546,40
2000,8,980000,Industry,1530,7
2000,8,980000,Miscellaneous,41477,55
2000,9,100100,Apartment,2530,11
2000,9,100100,Business,15356,179
2000,9,100100,Duplex,2160,54
2000,9,100100,Fourplex,280,5
2000,9,100100,Hotel or Motel,552,2
2000,9,100100,Industry,156706,23
2000,9,100100,Miscellaneous,1537,7
2000,9,100100,Parks & Municipals,1914,3
2000,9,100100,School or Church or Charity,3550,14
2000,9,100100,Single Residence,6275,306
2000,9,100100,Triplex,246,6
2000,9,100200,Apartment,103,2
2000,9,100200,Business,40178,27
2000,9,100200,Duplex,3307,80
2000,9,100200,Fourplex,393,5
2000,9,100200,Industry,10116,8
2000,9,100200,Miscellaneous,410,2
2000,9,100200,Parks & Municipals,5489,7
2000,9,100200,School or Church or Charity,498,2
2000,9,100200,Single Residence,34108,328
2000,9,100200,Triplex,264,4
2000,9,100306,Apartment,10217,16
2000,9,100306,Business,12524,53
2000,9,100306,Duplex,684,14
2000,9,100306,Fourplex,1655,25
2000,9,100306,Hotel or Motel,2669,4
2000,9,100306,Miscellaneous,153,2
2000,9,100306,Parks & Municipals,1077,2
2000,9,100306,Restaurant,759,4
2000,9,100306,School or Church or Charity,2043,2
2000,9,100306,Single Residence,16834,596
2000,9,100307,Apartment,3488,18
